cluster	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
630	HSPC	CLK1	7.14680601377835e-62	0.309382023806069	0.644	0.407	1.12705130837285e-57
631	HSPC	RNASEH2C	3.82043041464061e-61	-0.264312463137669	0.357	0.691	6.02481876388824e-57
632	HSPC	HIST1H1C	1.5733503198466e-60	0.273883942021173	0.803	0.654	2.48117345439808e-56
633	HSPC	TUFM	1.68288971641482e-60	-0.256173578384448	0.46	0.763	2.65391708278617e-56
634	HSPC	FABP5	5.13748137662424e-60	-0.282291705858033	0.369	0.677	8.10180813093642e-56
635	HSPC	TMEM14B	3.27693103259719e-59	-0.258899134340738	0.413	0.714	5.16772023840576e-55
636	HSPC	TPI1	3.72783361308824e-57	-0.251326473354949	0.616	0.883	5.87879360784016e-53
637	HSPC	IFI44L	1.47725820656018e-55	0.37392512484648	0.348	0.064	2.32963619174541e-51
638	HSPC	MIR222HG	2.5978473156847e-55	0.31009286896011	0.436	0.144	4.09680521683477e-51
639	HSPC	PCLAF	1.92120787888854e-54	-0.26776397643217	0.212	0.505	3.02974482500723e-50
640	HSPC	ATP5MC1	7.25744230045933e-54	-0.256064508077413	0.425	0.725	1.14449865078244e-49
641	HSPC	AC103591.3	7.67802567939642e-53	0.362729738877147	0.584	0.365	1.21082464964082e-48
642	HSPC	HIPK1	1.34852444269824e-52	0.29529474919016	0.624	0.436	2.12662304613512e-48
643	HSPC	CXCL8	9.2869765855537e-52	0.324155318170958	0.356	0.066	1.46455620754182e-47
644	HSPC	SPAG9	5.72081916453311e-51	0.270802553542233	0.657	0.478	9.02173182246871e-47
645	HSPC	AFF4	6.03900711616736e-48	0.263715650376242	0.619	0.433	9.52351422219593e-44
646	HSPC	TYROBP	8.69842164530413e-47	0.304549780376362	0.463	0.198	1.37174109346446e-42
647	HSPC	TLE4	1.19323747209568e-46	0.276835462249422	0.611	0.408	1.88173549349489e-42
648	HSPC	SERTAD2	1.59049531489671e-45	0.267020999814975	0.519	0.284	2.50821111159211e-41
649	HSPC	HLA-DPB1	2.16251334529141e-44	-0.252946196480905	0.461	0.771	3.41028354552456e-40
650	HSPC	IFI6	2.82841493023261e-42	0.365000018863864	0.483	0.274	4.46041034497683e-38
651	HSPC	SNHG9	2.05818697837428e-41	0.258287374426188	0.496	0.285	3.24576086489624e-37
652	HSPC	ATF3	9.97537137616501e-41	0.261631601372475	0.387	0.144	1.57311606602122e-36
653	HSPC	MPO	4.67164140556398e-40	0.38849123495026	0.516	0.247	7.36717849657439e-36
654	HSPC	PTGER4	2.1288767790474e-36	0.276058051933228	0.415	0.194	3.35723868055775e-32
655	HSPC	TENT5A	1.02159404606013e-34	0.342946346829026	0.499	0.319	1.61105381063683e-30
656	HSPC	PLCG2	5.03462205565332e-33	0.285530943163621	0.477	0.308	7.93959898176528e-29
657	HSPC	AZU1	1.33965841300421e-30	0.323248001110863	0.38	0.152	2.11264131730764e-26
658	Ery	RPL3	1.71849048226968e-215	-0.353265543634397	0.809	0.984	2.71005949053929e-211
659	Ery	RPL15	1.59557735251661e-213	-0.349129171220639	0.792	0.993	2.5162254849187e-209
660	Ery	RPL7A	4.71698326770372e-210	-0.322640553063347	0.834	0.99	7.43868261316877e-206
661	Ery	RPS2	8.47258653790268e-207	-0.27489568348997	0.883	0.992	1.33612689702725e-202
662	Ery	RPL10	4.94835504472524e-199	-0.306607829703347	0.847	0.989	7.8035559055317e-195
663	Ery	RPS3A	3.67858498912932e-198	-0.282024371061974	0.866	0.997	5.80112852785693e-194
664	Ery	RACK1	8.59974035303376e-198	-0.400978887462229	0.733	0.985	1.35617905367342e-193
665	Ery	RPS3	2.97513917132839e-196	-0.256135849780797	0.888	0.993	4.69179447318488e-192
666	Ery	RPS9	7.36388902797687e-193	-0.300120759783648	0.833	0.992	1.16128529971195e-188
667	Ery	EEF1B2	9.36880695840156e-190	-0.416155325286028	0.717	0.984	1.47746085733993e-185
668	Ery	RPL18	3.40913550787193e-187	-0.270341417018869	0.858	0.99	5.37620669591403e-183
669	Ery	NACA	3.33442275314789e-186	-0.365450715856433	0.751	0.984	5.25838468171423e-182
670	Ery	RPLP0	1.87997560614953e-184	-0.284836190383196	0.837	0.99	2.96472153089781e-180
671	Ery	RPS7	1.68656389382283e-183	-0.308778210112411	0.831	0.997	2.65971126055861e-179
672	Ery	RPSA	1.15671578991899e-181	-0.284536869730811	0.826	0.984	1.82414080070224e-177
673	Ery	RPS18	9.37727341093147e-180	-0.293902727696588	0.852	0.99	1.47879601690389e-175
674	Ery	HBA1	2.26408535212262e-168	0.441594578684367	0.98	0.882	3.57046260029737e-164
675	Ery	RPS5	9.31962908731137e-165	-0.33172659522129	0.796	0.984	1.469705507069e-160
676	Ery	SNHG29	1.00070982877958e-162	-0.508725181993387	0.579	0.974	1.57811939998541e-158
677	Ery	RPS4X	1.26420277262781e-161	-0.326850280729862	0.826	0.992	1.99364777243406e-157
678	Ery	RPL17	9.09162095470251e-159	-0.315524855649136	0.827	0.989	1.43374862455659e-154
679	Ery	HBA2	2.83973880746353e-157	0.588152970571692	0.955	0.759	4.47826809936999e-153
680	Ery	RPS23	1.45938099951693e-156	-0.3182907261815	0.83	0.99	2.3014438362382e-152
681	Ery	RPL19	6.94801990576832e-156	-0.289872282035766	0.834	0.99	1.09570273913966e-151
682	Ery	ALDH1A1	3.59469828646327e-154	-0.512410743698749	0.305	0.918	5.66883919775257e-150
683	Ery	RPL7	7.70062445480296e-152	-0.317929326707147	0.799	0.987	1.21438847652243e-147
684	Ery	SYNGR1	2.58327537686772e-149	-0.5582942883922	0.391	0.957	4.0738252693204e-145
685	Ery	EEF1G	2.10122795212841e-148	-0.366668343129485	0.709	0.987	3.31363648050651e-144
686	Ery	FAM89A	2.91876286034357e-148	-0.463840449507829	0.189	0.8	4.6028890307618e-144
687	Ery	NME2	7.27564841551411e-148	-0.53454489284884	0.492	0.975	1.14736975512658e-143
688	Ery	NME4	3.40974364500906e-143	-0.49732163769092	0.474	0.984	5.37716572817929e-139
689	Ery	FCGRT	1.65220345732597e-142	-0.451280202847144	0.278	0.894	2.60552485220305e-138
690	Ery	EPCAM	2.27929692296777e-142	-0.504189554771816	0.297	0.903	3.59445124752017e-138
691	Ery	GIHCG	2.32731335284036e-140	-0.512017955537364	0.375	0.951	3.67017315742924e-136
692	Ery	RPL29	3.7892985875567e-139	-0.251301761352208	0.854	0.989	5.97572387257692e-135
693	Ery	RPL11	3.6961266130189e-138	-0.27160344334048	0.853	0.993	5.8287916687308e-134
694	Ery	GLRX	5.79758793745112e-136	-0.527241204915654	0.364	0.926	9.14279617736041e-132
695	Ery	PEBP1	3.80797227754281e-132	-0.51862031261801	0.405	0.962	6.00517228168501e-128
696	Ery	RPL10A	4.73159352805193e-130	-0.358858080381184	0.749	0.985	7.4617229937379e-126
697	Ery	PPP1R14B	1.5265392415061e-129	-0.504495531546429	0.398	0.961	2.40735238385512e-125
698	Ery	MGMT	1.43831217572785e-127	-0.325323795035256	0.135	0.697	2.26821830112282e-123
699	Ery	HBM	2.41039331193452e-127	0.722238311030534	0.886	0.434	3.80119025292073e-123
700	Ery	FAM178B	8.98860042587073e-126	-0.561016208618988	0.336	0.931	1.41750228715981e-121
701	Ery	BTF3	1.07455325281865e-124	-0.374013917857462	0.675	0.987	1.69457047969501e-120
702	Ery	SELENOH	1.61379873642802e-123	-0.46247022989493	0.468	0.967	2.54496060734698e-119
703	Ery	C1QBP	2.33351820423707e-123	-0.48593518484503	0.446	0.959	3.67995820808186e-119
704	Ery	G0S2	5.33487758564383e-122	-0.319523013805295	0.035	0.537	8.41310195256032e-118
705	Ery	SLC25A6	8.93658654236504e-119	-0.415588073566574	0.571	0.98	1.40929969773097e-114
706	Ery	PHB	1.25387501406183e-118	-0.449894190498399	0.413	0.954	1.97736089717551e-114
707	Ery	SCCPDH	1.86997264383908e-116	-0.382128600071309	0.289	0.843	2.94894685933423e-112
708	Ery	RBM3	1.1204968443819e-115	-0.418542307402158	0.532	0.964	1.76702352359026e-111
709	Ery	RPL5	1.3001076648387e-115	-0.312658163776827	0.829	0.984	2.05026978745062e-111
710	Ery	APRT	1.69930914675431e-115	-0.445372217638567	0.47	0.964	2.67981052443155e-111
711	Ery	ECH1	1.41739917586809e-114	-0.43140933434645	0.398	0.938	2.23523850034398e-110
712	Ery	TMEM141	8.00084197749274e-114	-0.407855279135892	0.357	0.895	1.2617327798506e-109
713	Ery	PLA2G12A	1.39226945127893e-113	-0.394913205559748	0.323	0.869	2.19560892466687e-109
714	Ery	ZNF22	2.76245551110988e-113	-0.367672712476481	0.248	0.789	4.35639234102028e-109
715	Ery	S100A4	3.98426579322471e-113	-0.465021046179456	0.605	0.975	6.28318715591537e-109
716	Ery	RPL4	4.66510384213545e-113	-0.335132843340406	0.738	0.984	7.3568687590476e-109
717	Ery	EIF3E	2.42227980240055e-112	-0.43610655971035	0.528	0.969	3.81993524838567e-108
718	Ery	TST	4.42681126448124e-112	-0.394976125906399	0.33	0.869	6.98108136408691e-108
719	Ery	H2AFZ	5.98023685715575e-111	-0.347651259646156	0.696	0.984	9.43083352373462e-107
720	Ery	ZFP36L2	6.36252484411286e-110	-0.465655018686605	0.47	0.939	1.0033701679166e-105
721	Ery	SLC4A1	2.49874016908029e-109	0.649353608771766	0.823	0.439	3.94051324663962e-105
722	Ery	PRMT1	2.58365748656356e-109	-0.416232309027435	0.344	0.908	4.07442785631073e-105
723	Ery	SLC25A3	4.00144575119326e-109	-0.361269752765124	0.646	0.985	6.31027994963176e-105
724	Ery	EBPL	1.76830921201504e-108	-0.368407157913127	0.242	0.75	2.78862362734772e-104
725	Ery	ATP5MC1	2.59447886754213e-108	-0.462023187572074	0.461	0.969	4.09149317411393e-104
726	Ery	RPS13	5.9345742204129e-108	-0.280600186289712	0.82	0.989	9.35882354559115e-104
727	Ery	CDK4	7.80746718211959e-108	-0.421052788614702	0.374	0.928	1.23123757462026e-103
728	Ery	RPS4Y1	9.6175827353872e-107	-0.555504668336953	0.06	0.514	1.51669279737056e-102
729	Ery	PAFAH1B3	1.04970481154295e-106	-0.391040767633899	0.355	0.89	1.65538448780324e-102
730	Ery	MT-ND6	1.24383306366717e-106	-0.419927958570664	0.281	0.871	1.96152474140312e-102
731	Ery	GCSH	2.91840186019537e-106	-0.387864343227452	0.29	0.82	4.6023197335281e-102
732	Ery	TMEM14C	4.33492278367765e-106	-0.382660150189962	0.615	0.982	6.83617322985965e-102
733	Ery	LSM4	7.70047511876055e-106	-0.412140060995181	0.413	0.936	1.21436492622854e-101
734	Ery	TSPO	2.85213486929872e-104	-0.405858857535157	0.522	0.975	4.49781668888408e-100
735	Ery	LMO2	4.6932902359677e-104	-0.416048897864142	0.447	0.954	7.40131870212107e-100
736	Ery	HNRNPA1	3.23982600142708e-103	-0.354286139700033	0.704	0.977	5.10920560425051e-99
737	Ery	RHOBTB3	4.0233589320526e-103	-0.385679635953153	0.308	0.849	6.34483703584695e-99
738	Ery	MAP2K2	1.00265875200196e-102	-0.416468010956899	0.483	0.959	1.58119285190709e-98
739	Ery	SLC25A37	5.06750755186843e-102	0.320748905165853	0.981	0.944	7.99145940929651e-98
740	Ery	ETFB	1.1373890953233e-101	-0.39700907942514	0.436	0.941	1.79366260332485e-97
741	Ery	PRDX4	2.14409198221125e-101	-0.363808013761737	0.307	0.83	3.38123305594714e-97
742	Ery	PCNX4	2.7666967915833e-101	-0.31966705056989	0.161	0.66	4.36308084032686e-97
743	Ery	SMIM10	3.95006143725965e-101	-0.377623585470746	0.293	0.836	6.22924688655847e-97
744	Ery	PARK7	5.65993683321462e-101	-0.414732350571164	0.516	0.98	8.92572038597946e-97
745	Ery	CNRIP1	8.39444268252001e-101	-0.363258905719588	0.278	0.831	1.32380361103341e-96
746	Ery	DNPH1	9.3788584695639e-101	-0.3710454194009	0.357	0.885	1.47904598065023e-96
747	Ery	PSMG1	1.19089356331279e-100	-0.371557609645447	0.335	0.864	1.87803914934427e-96
748	Ery	ECHS1	3.1923820586669e-100	-0.37185381716185	0.341	0.874	5.03438650651771e-96
749	Ery	CMBL	1.9358081280619e-99	-0.335643417886291	0.228	0.74	3.05276941795362e-95
750	Ery	NPM1	2.04930702481853e-99	-0.511576301888035	0.56	0.977	3.23175717813882e-95
751	Ery	NME1	7.2090530146465e-99	-0.443315607864412	0.376	0.925	1.13686766040975e-94
752	Ery	SEC11A	7.77242987288537e-99	-0.376759301948552	0.394	0.907	1.22571219095402e-94
753	Ery	RPS20	2.89854246639943e-98	-0.261971595845936	0.832	0.989	4.5710014695119e-94
754	Ery	CDK6	3.23589590135849e-98	-0.446324097913499	0.398	0.943	5.10300783644234e-94
755	Ery	EIF4B	6.49121208018352e-98	-0.418122017649236	0.506	0.969	1.02366414504494e-93
756	Ery	MYC	1.13199440645998e-97	-0.399479014122444	0.222	0.712	1.78515517898739e-93
757	Ery	MT-ND2	1.21144781593627e-97	-0.252337169674301	0.844	0.985	1.9104532057315e-93
758	Ery	LDHB	2.17156574756824e-97	-0.497473224292367	0.456	0.972	3.42455918391511e-93
759	Ery	SERPINE2	4.214166544036e-97	-0.27684982916777	0.113	0.581	6.64574063994477e-93
760	Ery	TKT	1.21457124344419e-96	-0.417386054447372	0.423	0.943	1.91537885091149e-92
761	Ery	CD63	1.54453158987322e-96	-0.377539311548876	0.328	0.845	2.43572631723006e-92
762	Ery	NOP53	2.11160483411083e-96	-0.370848048663691	0.447	0.939	3.33000082339277e-92
763	Ery	ACAA2	7.35986476822491e-96	-0.364610146270422	0.327	0.84	1.16065067394907e-91
764	Ery	TFRC	8.88261712884482e-96	0.261660130773807	0.948	0.938	1.40078872121883e-91
765	Ery	CHCHD2	1.77989306097823e-95	-0.306444859672248	0.714	0.992	2.80689135716267e-91
766	Ery	SRSF9	8.38766629287902e-95	-0.391828660765827	0.443	0.931	1.32273497438702e-90
767	Ery	DECR1	1.29152976812121e-94	-0.358349961821999	0.36	0.879	2.03674244432715e-90
768	Ery	OSTC	1.53178338202593e-94	-0.379901023374348	0.393	0.912	2.4156223934549e-90
769	Ery	MYB	3.91350200188829e-94	-0.376679734673059	0.31	0.849	6.17159265697783e-90
770	Ery	PDCD6	5.84507922582688e-94	-0.342543369058367	0.338	0.833	9.21768993912899e-90
771	Ery	METTL5	6.46018917425127e-94	-0.361432190345275	0.376	0.866	1.01877183277943e-89
772	Ery	CALM1	9.76663365490299e-94	-0.436247426949103	0.495	0.966	1.5401981273782e-89
773	Ery	RPL23A	1.38023692758524e-93	-0.262921409145421	0.807	0.989	2.17663363480192e-89
774	Ery	TOMM20	2.28963690004814e-93	-0.399725921243025	0.518	0.967	3.61075739137591e-89
775	Ery	EIF3I	5.65275171657055e-93	-0.387601912979739	0.433	0.948	8.91438945703176e-89
776	Ery	AKR7A2	3.68923966255541e-92	-0.301298198132377	0.238	0.733	5.81793094784988e-88
777	Ery	SLC25A5	6.7720443970223e-92	-0.404029881912691	0.529	0.974	1.06795140141042e-87
778	Ery	MPST	8.62785504303898e-92	-0.382968280649314	0.408	0.913	1.36061274028725e-87
779	Ery	PLEKHJ1	1.42755975966373e-91	-0.339733629927929	0.349	0.863	2.2512617409897e-87
780	Ery	RPL9	6.49439447311559e-91	-0.290314085562441	0.823	0.992	1.02416600841033e-86
781	Ery	MRTO4	9.22421043761147e-91	-0.355047128763847	0.33	0.859	1.45465798601133e-86
782	Ery	MRPL11	9.80238701535053e-91	-0.368513140290711	0.385	0.907	1.54583643232078e-86
783	Ery	PVT1	1.03435080369417e-90	-0.354348902467506	0.326	0.818	1.63117121742571e-86
784	Ery	ODC1	1.73005532275214e-90	-0.388344710700032	0.486	0.959	2.72829724398012e-86
785	Ery	SUMO2	2.29388572872033e-90	-0.315247464539072	0.682	0.989	3.61745779419196e-86
786	Ery	REXO2	2.73176930267943e-90	-0.449658126889431	0.466	0.961	4.30800019032546e-86
787	Ery	PRDX3	5.22811286801103e-90	-0.383180376392508	0.422	0.92	8.2447339928534e-86
788	Ery	AK6	7.43229688093938e-90	-0.331505339726309	0.31	0.827	1.17207321812414e-85
789	Ery	OAZ1	7.47161681994234e-90	-0.269266084033304	0.749	0.987	1.17827397250491e-85
790	Ery	ECI2	7.58149920518872e-90	-0.369445935181128	0.363	0.892	1.19560242465826e-85
791	Ery	TUFM	8.56741753003767e-90	-0.38536222682188	0.48	0.949	1.35108174448694e-85
792	Ery	URI1	1.33336325392482e-89	-0.322291797170754	0.288	0.799	2.10271385143944e-85
793	Ery	MRPL15	1.48760983117536e-89	-0.302509271230605	0.265	0.792	2.34596070376354e-85
794	Ery	DTD1	1.661279055608e-89	-0.28345340024196	0.189	0.656	2.61983707069381e-85
795	Ery	MRPS12	1.86628867788733e-89	-0.331413354476624	0.327	0.853	2.94313724502832e-85
796	Ery	PRELID1	2.21339311518185e-89	-0.406851360499481	0.468	0.949	3.49052094264177e-85
797	Ery	ERH	4.68615605801558e-89	-0.38039331566749	0.541	0.971	7.39006810349056e-85
798	Ery	TSC22D1	7.1430846228399e-89	-0.340189671019584	0.283	0.789	1.12646444502185e-84
799	Ery	HNRNPF	1.46408582352259e-88	-0.385643176236089	0.49	0.961	2.30886334369513e-84
800	Ery	EGFL7	2.5072303472565e-88	-0.293821558536123	0.17	0.642	3.9539022576235e-84
801	Ery	ATP5F1C	4.30945895901834e-88	-0.393855741529111	0.456	0.943	6.79601677837192e-84
802	Ery	AKR1C3	4.91185776168693e-88	-0.423019564124915	0.356	0.918	7.74599969018029e-84
803	Ery	PDCD7	6.30741574615866e-88	-0.294404146868284	0.25	0.758	9.94679463169221e-84
804	Ery	NUCB2	8.01610423070627e-88	-0.395011377181933	0.524	0.957	1.26413963718238e-83
805	Ery	ARL2	1.65418687819426e-87	-0.347928862827214	0.384	0.882	2.60865270691235e-83
806	Ery	ISOC2	1.94518844233975e-87	-0.362572240790889	0.327	0.876	3.06756217356978e-83
807	Ery	OCIAD2	2.51123229882237e-87	-0.311397028787508	0.27	0.745	3.96021333524288e-83
808	Ery	RPL23	3.51370380032821e-87	-0.360236343653451	0.761	0.987	5.54111089311759e-83
809	Ery	RNH1	6.04134290552857e-87	-0.359211426754818	0.41	0.897	9.52719776201856e-83
810	Ery	EIF4A1	1.02619238983689e-86	-0.365237424105596	0.646	0.984	1.61830539877277e-82
811	Ery	MRPS15	1.23314295981941e-86	-0.357679051099912	0.427	0.928	1.94466644763521e-82
812	Ery	MIF	3.55883409967385e-86	-0.480775155647231	0.442	0.931	5.61228137518567e-82
813	Ery	ATP5MC2	5.3036988113664e-86	-0.426969040401041	0.523	0.967	8.36393302552481e-82
814	Ery	PSMB5	8.26289323347792e-86	-0.355726954953509	0.386	0.913	1.30305826291947e-81
815	Ery	SRM	1.01891538644159e-85	-0.378182053639182	0.362	0.908	1.60682956441839e-81
816	Ery	GAS5	1.40274021280094e-85	-0.398905295036616	0.492	0.953	2.21212131558709e-81
817	Ery	RPL22L1	1.96753221206479e-85	-0.472079874586088	0.466	0.969	3.10279829842618e-81
818	Ery	CENPV	2.26992110658815e-85	-0.309348421363337	0.25	0.717	3.57966558508951e-81
819	Ery	NMNAT3	2.60352113179218e-85	-0.31423778653438	0.283	0.781	4.10575282483627e-81
820	Ery	CLNS1A	3.04650048518323e-85	-0.363137062061675	0.373	0.889	4.80433126513395e-81
821	Ery	TOMM40	3.55024466695829e-85	-0.340658867374869	0.342	0.867	5.59873583979323e-81
822	Ery	HADH	5.37339355397679e-85	-0.311190715471833	0.307	0.802	8.47384163462139e-81
823	Ery	RNF130	8.28622997471766e-85	-0.337616051999291	0.259	0.736	1.30673846701297e-80
824	Ery	CASP6	1.44427948827414e-84	-0.292470568824088	0.232	0.707	2.27762875300832e-80
825	Ery	HEBP2	2.08445194365826e-84	-0.26317179633848	0.183	0.645	3.28718071514908e-80
826	Ery	NIPSNAP2	2.65772405609657e-84	-0.324397723365689	0.314	0.812	4.19123083646429e-80
827	Ery	SMIM19	4.07552781862777e-84	-0.275260118704227	0.211	0.671	6.427107369976e-80
828	Ery	RPL26	4.11235044405639e-84	-0.267898878881468	0.839	0.99	6.48517665027693e-80
829	Ery	MCRIP2	4.55940999119505e-84	-0.291155460723381	0.26	0.756	7.1901895561146e-80
830	Ery	PPIB	5.36348561556731e-84	-0.383042009256935	0.473	0.944	8.45821681574965e-80
831	Ery	NUDC	6.11008900438813e-84	-0.395460157216753	0.454	0.956	9.63561035992008e-80
832	Ery	PHB2	6.81977518021857e-84	-0.390647528634159	0.448	0.949	1.07547854592047e-79
833	Ery	CCDC85B	1.2125569183841e-83	-0.33036777236073	0.354	0.848	1.91220226029173e-79
834	Ery	DPP7	1.54233338890002e-83	-0.30859159982233	0.311	0.813	2.43225975429533e-79
835	Ery	HMGN3	2.01957641908908e-83	-0.335818456719676	0.321	0.818	3.18487201290349e-79
836	Ery	FIBP	2.02107919340822e-83	-0.284215543733887	0.266	0.745	3.18724188800476e-79
837	Ery	NDUFAB1	2.74621776978732e-83	-0.374838594997704	0.477	0.946	4.33078542295461e-79
838	Ery	MCM3	2.9970483982591e-83	-0.370623513536652	0.41	0.918	4.7263453240546e-79
839	Ery	PARL	1.22760503821371e-82	-0.272265358008931	0.233	0.707	1.93593314526301e-78
840	Ery	MPC2	1.59246018399857e-82	-0.344854677579891	0.609	0.982	2.51130971016575e-78
841	Ery	AL031123.5	3.76702501624711e-82	-0.311707771488475	0.191	0.648	5.9405984506217e-78
842	Ery	ATP5MC3	6.78639754944656e-82	-0.403976975757768	0.558	0.977	1.07021489354772e-77
843	Ery	STMN1	8.89205387557267e-82	-0.421873747448641	0.529	0.972	1.40227689617781e-77
844	Ery	COX5A	1.08129459150515e-81	-0.428090180596963	0.466	0.966	1.70520157080363e-77
845	Ery	MYDGF	1.55585002460002e-81	-0.305438306541551	0.31	0.797	2.45357548879424e-77
846	Ery	VKORC1	1.64599929241729e-81	-0.293015986969767	0.285	0.764	2.59574088414206e-77
847	Ery	ADH5	2.07619908847789e-81	-0.316056372149434	0.306	0.799	3.27416596252963e-77
848	Ery	ESD	2.09852958210552e-81	-0.366091014552963	0.412	0.926	3.30938115098041e-77
849	Ery	RPL14	2.63415443958297e-81	-0.257465653306041	0.856	0.993	4.15406155122235e-77
850	Ery	MRPS26	3.13551963493497e-81	-0.304704641989162	0.278	0.763	4.94471446429244e-77
851	Ery	TSFM	4.2214706345931e-81	-0.28815505467599	0.282	0.766	6.65725919075332e-77
852	Ery	EXOSC7	6.66306812140368e-81	-0.279947675234929	0.246	0.718	1.05076584274536e-76
853	Ery	CPVL	8.12112407527655e-81	-0.359510388701734	0.281	0.746	1.28070126667111e-76
854	Ery	P4HB	1.09229382543174e-80	-0.36007739777918	0.482	0.957	1.72254736270585e-76
855	Ery	RNASEH2B	1.6003147255908e-80	-0.356966519845694	0.5	0.956	2.52369632225668e-76
856	Ery	PGK1	1.66851498709317e-80	-0.338792381554695	0.386	0.894	2.63124813464593e-76
857	Ery	NAA20	1.75064876156897e-80	-0.296748298542369	0.28	0.753	2.76077309699426e-76
858	Ery	TIMM9	2.02661551498886e-80	-0.283308703274593	0.259	0.741	3.19597266713743e-76
859	Ery	RAN	3.23452280985588e-80	-0.339865314469716	0.668	0.989	5.10084247114272e-76
860	Ery	EIF3F	4.90114636602234e-80	-0.364557889166307	0.507	0.957	7.72910781921723e-76
861	Ery	TTC3	4.94329006869507e-80	-0.334980030078081	0.369	0.866	7.79556843833212e-76
862	Ery	ATP6V0E1	5.61685109103782e-80	-0.315100206392958	0.358	0.849	8.85777417056663e-76
863	Ery	MRPS2	8.53080303061509e-80	-0.286778604161126	0.279	0.771	1.345307637928e-75
864	Ery	C9orf16	1.16465983288357e-79	-0.333932133035812	0.436	0.917	1.8366685564574e-75
865	Ery	ALKBH7	1.25699869556646e-79	-0.31356517110038	0.339	0.835	1.9822869429083e-75
866	Ery	MRPS24	1.57854399553032e-79	-0.398738885821394	0.46	0.951	2.48936388095131e-75
867	Ery	MRPL51	1.91078211755473e-79	-0.380179415170586	0.481	0.957	3.01330339938381e-75
868	Ery	GNAS	1.98418285670166e-79	-0.272905097476822	0.739	0.997	3.12905636501851e-75
869	Ery	MGST2	2.46193429902831e-79	-0.309289857592373	0.301	0.797	3.88247038956765e-75
870	Ery	FKBP4	3.04523402696999e-79	-0.363241401004721	0.36	0.89	4.80233406053168e-75
871	Ery	GPX4	4.43388737791962e-79	-0.388285143614163	0.484	0.959	6.99224039497924e-75
872	Ery	HSP90AB1	9.41625516855368e-79	-0.424372085274192	0.643	0.982	1.48494344008091e-74
873	Ery	IQGAP2	9.573435142038e-79	-0.345007300467882	0.413	0.91	1.50973072189939e-74
874	Ery	SLC39A3	1.41379402184693e-78	-0.330103546276672	0.376	0.869	2.22955317245261e-74
875	Ery	CNBP	2.53659983499755e-78	-0.355441589749858	0.497	0.941	4.00021793979114e-74
876	Ery	CST3	2.56211945262553e-78	-0.337747783044348	0.351	0.836	4.04046237679046e-74
877	Ery	MRPS25	2.90278547022646e-78	-0.304372709969122	0.32	0.804	4.57769268654712e-74
878	Ery	THOC6	3.11401192657887e-78	-0.256348233014348	0.214	0.678	4.91079680821487e-74
879	Ery	MARCKSL1	3.7929997102681e-78	-0.319495497635516	0.235	0.681	5.98156054309279e-74
880	Ery	PGLS	5.88233291036338e-78	-0.290037968235656	0.31	0.786	9.27643899964305e-74
881	Ery	MAT2A	5.88254396026671e-78	-0.316550859001139	0.323	0.812	9.27677182534061e-74
882	Ery	GTF3A	7.14403241481596e-78	-0.401688271523336	0.473	0.962	1.12661391181648e-73
883	Ery	LAMTOR1	7.15079439902067e-78	-0.328126966163503	0.4	0.866	1.12768027672556e-73
884	Ery	MRPL3	1.35650455813376e-77	-0.331134338419897	0.354	0.848	2.13920768817694e-73
885	Ery	SNHG16	1.39370050806521e-77	-0.349714944922029	0.372	0.899	2.19786570121884e-73
886	Ery	CARS2	1.97251359310088e-77	-0.259834183412114	0.229	0.687	3.11065393632009e-73
887	Ery	CXXC5	2.40369021161472e-77	-0.27714283175744	0.257	0.718	3.79061946371641e-73
888	Ery	PDCD5	5.50220447191826e-77	-0.315317117179571	0.319	0.787	8.67697645221509e-73
889	Ery	DDOST	1.10223837655492e-76	-0.27879665192938	0.286	0.75	1.73822991982711e-72
890	Ery	IMP3	1.35548965353912e-76	-0.28288573421348	0.306	0.766	2.13760718363119e-72
891	Ery	BID	1.81641721460752e-76	-0.284017685850505	0.254	0.728	2.86448994743606e-72
892	Ery	TAF9	1.83809695472703e-76	-0.367392184013958	0.416	0.926	2.89867889760453e-72
893	Ery	PSMD8	3.16927370623253e-76	-0.343714217359397	0.476	0.935	4.99794463472869e-72
894	Ery	CNPY2	3.63310737617047e-76	-0.302381329626726	0.357	0.854	5.72941033222083e-72
895	Ery	ACADVL	3.69113205042203e-76	-0.318180788508021	0.394	0.876	5.82091524351554e-72
896	Ery	COMMD7	4.75826038692114e-76	-0.253004467033414	0.218	0.663	7.50377663017464e-72
897	Ery	MRPL18	6.02533654704398e-76	-0.314565526873906	0.376	0.864	9.50195573468835e-72
898	Ery	MRPS7	1.10509712409881e-75	-0.310466038613286	0.36	0.864	1.74273816470382e-71
899	Ery	PARP1	1.11798685902953e-75	-0.369907621010858	0.412	0.941	1.76306527668957e-71
900	Ery	ZNF706	1.28437138621767e-75	-0.334241322672246	0.414	0.897	2.02545367606527e-71
901	Ery	SNRNP40	1.32859311481509e-75	-0.303901423279253	0.333	0.835	2.0951913420634e-71
902	Ery	CLTA	2.13364673429835e-75	-0.351827227005223	0.474	0.938	3.36476089998849e-71
903	Ery	AGPAT5	2.69512317377398e-75	-0.286588463940006	0.277	0.751	4.25020924504157e-71
904	Ery	ECI1	6.9125224849694e-75	-0.302209192436792	0.365	0.859	1.09010479587967e-70
